repeat,fold,test_auroc,test_auprc,test_acc,test_ppv,test_sensitivity,test_specificity,test_f1,test_sen_99spe,test_threshold_99spe,test_ppv_threshold_99spe,test_acc_99spe,test_f1_99spe,test_sen_98spe,test_threshold_98spe,test_ppv_threshold_98spe,test_acc_98spe,test_f1_98spe,test_sen_95spe,test_threshold_95spe,test_ppv_threshold_95spe,test_acc_95spe,test_f1_95spe
3,4,0.9964881474978051,0.9866713713349118,0.9523809523809523,0.9333333333333333,0.8235294117647058,0.9850746268656716,0.875,0.8235294117647058,0.55070657,1.0,0.9067647058823529,0.9032258064516129,0.8235294117647058,0.55070657,1.0,0.9017647058823529,0.9032258064516129,0.9411764705882353,0.13747832,0.9411764705882353,0.9384986830553117,0.9411764705882353
3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
4,1,0.9991087344028521,0.9967320261437909,0.9879518072289156,1.0,0.9411764705882353,1.0,0.9696969696969697,0.9411764705882353,0.016529659,1.0,0.9655882352941176,0.9696969696969697,0.9411764705882353,0.016529659,1.0,0.9605882352941176,0.9696969696969697,0.9411764705882353,0.016529659,1.0,0.9455882352941176,0.9696969696969697
4,2,1.0,0.9999999999999998,0.9761904761904762,1.0,0.8947368421052632,1.0,0.9444444444444444,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
4,3,0.9973661106233538,0.9911764705882353,0.9642857142857143,1.0,0.8235294117647058,1.0,0.9032258064516129,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.9411764705882353,0.035759855,0.8888888888888888,0.9314091308165057,0.9142857142857143
4,4,1.0,1.0,0.9880952380952381,1.0,0.9444444444444444,1.0,0.9714285714285714,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
4,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
5,2,0.9966329966329966,0.9898989898989901,0.9761904761904762,1.0,0.8888888888888888,1.0,0.9411764705882353,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.9444444444444444,0.008574769,0.85,0.9256313131313132,0.8947368421052632
5,3,1.0,1.0,0.9880952380952381,1.0,0.9444444444444444,1.0,0.9714285714285714,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
5,4,1.0,0.9999999999999998,0.9529411764705882,1.0,0.7894736842105263,1.0,0.8823529411764706,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
5,5,0.9991087344028521,0.9967320261437909,0.9879518072289156,1.0,0.9411764705882353,1.0,0.9696969696969697,0.9411764705882353,0.036103785,1.0,0.9655882352941176,0.9696969696969697,0.9411764705882353,0.036103785,1.0,0.9605882352941176,0.9696969696969697,0.9411764705882353,0.036103785,1.0,0.9455882352941176,0.9696969696969697
6,1,0.9951417004048584,0.9862650046168051,0.9642857142857143,1.0,0.8421052631578947,1.0,0.9142857142857143,0.8947368421052632,0.31071484,1.0,0.9423684210526315,0.9444444444444444,0.8947368421052632,0.31071484,1.0,0.9373684210526316,0.9444444444444444,0.9473684210526315,0.015254795,0.8181818181818182,0.9194534412955465,0.8780487804878049
6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
6,3,0.9991087344028521,0.9967320261437909,0.9759036144578314,1.0,0.8823529411764706,1.0,0.9375,0.9411764705882353,0.1913979,1.0,0.9655882352941176,0.9696969696969697,0.9411764705882353,0.1913979,1.0,0.9605882352941176,0.9696969696969697,0.9411764705882353,0.1913979,1.0,0.9455882352941176,0.9696969696969697
6,4,1.0,1.0,0.9880952380952381,1.0,0.9444444444444444,1.0,0.9714285714285714,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
