model_name,ichorcna_strat,feat,.metric,mean,median,sd,ci_95_lower,ci_95_upper,sem_lower,sem_upper
tf_efficientnetv2_s.in1k,"(0.1, 1]",C2,AUPRC,0.9949063300172679,0.9987285556505913,0.007356951644535478,0.9929150109774485,0.9968420641369341,0.9938658999379254,0.9959467600966104
tf_efficientnetv2_s.in1k,"(0.1, 1]",C2,Sensitivity,0.9666871321094684,0.972972972972973,0.027432973070838463,0.9592737080095232,0.9741569562925789,0.9628075238521688,0.970566740366768
tf_efficientnetv2_s.in1k,"(0.1, 1]",C2,Specificity,0.9911662930992506,1,0.012267941625967988,0.9875283433074965,0.9942041485546413,0.9894313441562661,0.9929012420422352
tf_efficientnetv2_s.in1k,"(0.1, 1]",C2,F1,0.9754534558748097,0.9753048780487805,0.01848902329947908,0.9701596334535613,0.9803500565884635,0.9728387131242942,0.9780681986253252
tf_efficientnetv2_s.in1k,"(0.1, 1]",C2,Accuracy,0.9819239898222313,0.9808608058608058,0.013392111518228441,0.9784413206138065,0.9853916456978327,0.9800300592484421,0.9838179203960205
tf_efficientnetv2_s.in1k,"(0.1, 1]",C2,Sensitivity at 99% Specificity,0.40190122293716646,0,0.46185938030457807,0.28769093808979884,0.529437403754493,0.3365844429835697,0.4672180028907632
tf_efficientnetv2_s.in1k,"(0.1, 1]",C2,Sensitivity at 95% Specificity,0.5336139464875024,0.9210526315789472,0.4782632046569707,0.40101526865299336,0.6670938173177904,0.46597731544651166,0.6012505775284931
tf_efficientnetv2_s.in1k,"(0.1, 1]",C2,Accuracy at 99% Specificity,0.6873019628199346,0.495,0.23017982883567661,0.6254321275805952,0.7478249377301768,0.6547496192475215,0.7198543063923477
tf_efficientnetv2_s.in1k,"(0.1, 1]",C2,Accuracy at 95% Specificity,0.7371136415978276,0.9267327021972884,0.23500459483092365,0.6709007693787239,0.7999107548946673,0.7038789730748389,0.7703483101208162
tf_efficientnetv2_s.in1k,"(0.1, 1]",C2,F1 at 99% Specificity,0.40037749648894894,0,0.47679408040516535,0.2701101966644469,0.5290514280591856,0.3329486309921297,0.4678063619857682
tf_efficientnetv2_s.in1k,"(0.1, 1]",C2,F1 at 95% Specificity,0.5384728545877399,0.9411764705882352,0.4823943333921047,0.40431628445410484,0.6719031674428827,0.47025199371823556,0.6066937154572442
tf_efficientnetv2_s.in1k,"(0.1, 1]",C3,AUROC,0.9976543797412951,0.9996104373057498,0.005057691608346505,0.9960265015875082,0.998798206990141,0.9969391141346127,0.9983696453479776
tf_efficientnetv2_s.in1k,"(0.1, 1]",C3,AUPRC,0.9967479220816137,0.999390243902439,0.007350399144056117,0.9946006449548941,0.9984284410760418,0.9957084186657756,0.9977874254974517
tf_efficientnetv2_s.in1k,"(0.1, 1]",C3,Sensitivity,0.9650927355150719,0.972972972972973,0.03203710157484331,0.9559346902579413,0.9735345198857394,0.9605620051604451,0.9696234658696987
tf_efficientnetv2_s.in1k,"(0.1, 1]",C3,Specificity,0.9954695947934105,1,0.009696068481713463,0.9926834611995545,0.998124703074703,0.9940983636385567,0.9968408259482642
tf_efficientnetv2_s.in1k,"(0.1, 1]",C3,F1,0.9780725994634052,0.9807626245276537,0.019606238924445008,0.9721490667434253,0.9830764271321997,0.9752998585639975,0.9808453403628129
tf_efficientnetv2_s.in1k,"(0.1, 1]",C3,Accuracy,0.9840377532951264,0.9857116688038102,0.013956332008812855,0.9803729898940287,0.9874978765532874,0.9820640298943419,0.9860114766959109
tf_efficientnetv2_s.in1k,"(0.1, 1]",C3,Sensitivity at 99% Specificity,0.3385179003998003,0,0.45720305512253284,0.2238647867752008,0.45898250344498726,0.27385962426853033,0.40317617653107024
tf_efficientnetv2_s.in1k,"(0.1, 1]",C3,Sensitivity at 95% Specificity,0.49919342050086596,0.8781954887218045,0.48493819670788524,0.36757396266736775,0.6340345395967989,0.4306128030311617,0.5677740379705702
tf_efficientnetv2_s.in1k,"(0.1, 1]",C3,Accuracy at 99% Specificity,0.6558378975683212,0.495,0.2268856175739196,0.5966399621421524,0.7178009679324827,0.623751425820278,0.6879243693163645
tf_efficientnetv2_s.in1k,"(0.1, 1]",C3,Accuracy at 95% Specificity,0.7126642054734811,0.6980661881977671,0.24027460401992323,0.6431580045229714,0.778110748266445,0.678684245103601,0.7466441658433611
tf_efficientnetv2_s.in1k,"(0.1, 1]",C3,F1 at 99% Specificity,0.33031389302464687,0,0.46521389083213305,0.19661981392994868,0.46560216049627173,0.26452271364273094,0.3961050724065628
tf_efficientnetv2_s.in1k,"(0.1, 1]",C3,F1 at 95% Specificity,0.48495158614154626,0.4651162790697674,0.49007053103354414,0.36560013518744017,0.620800499582367,0.415645146990844,0.5542580252922485
tf_efficientnetv2_s.in1k,"(0.1, 1]",C4,AUROC,0.9966868735629024,0.9990305721029562,0.005334025612610436,0.9952911690303385,0.99803791506736,0.9959325284265625,0.9974412186992423
tf_efficientnetv2_s.in1k,"(0.1, 1]",C4,AUPRC,0.9954455878407933,0.9985889711575687,0.007826406706122481,0.9931005592211116,0.997284222252797,0.9943387667899487,0.9965524088916379
tf_efficientnetv2_s.in1k,"(0.1, 1]",C4,Sensitivity,0.9667089185702793,0.9740215924426452,0.02915824792490627,0.9584068855543182,0.9744150009746447,0.9625853196032353,0.9708325175373232
tf_efficientnetv2_s.in1k,"(0.1, 1]",C4,Specificity,0.9954205174737297,1,0.008323419903001662,0.9929779433811555,0.9975703978586846,0.9942434081425147,0.9965976268049448
tf_efficientnetv2_s.in1k,"(0.1, 1]",C4,F1,0.9790414809231799,0.9863013698630136,0.016794340043617937,0.9745658396389311,0.9834136109061671,0.9766664025771009,0.9814165592692589
tf_efficientnetv2_s.in1k,"(0.1, 1]",C4,Accuracy,0.9846437029417429,0.9902912621359224,0.012191791627872815,0.9812323521596558,0.9878824554689066,0.9829195232347664,0.9863678826487193
tf_efficientnetv2_s.in1k,"(0.1, 1]",C4,Sensitivity at 99% Specificity,0.3099938565927013,0,0.43937316505897706,0.20319758401632604,0.43304328157401006,0.2478571076957815,0.37213060548962107
tf_efficientnetv2_s.in1k,"(0.1, 1]",C4,Sensitivity at 95% Specificity,0.4741516766876202,0.42857142857142855,0.47958462701357024,0.34005114203148545,0.6128200610372466,0.4063281683047969,0.5419751850704435
tf_efficientnetv2_s.in1k,"(0.1, 1]",C4,Accuracy at 99% Specificity,0.6441432697597653,0.495,0.21984228485517976,0.5886590464787672,0.702745700761049,0.6130528756772369,0.6752336638422938
tf_efficientnetv2_s.in1k,"(0.1, 1]",C4,Accuracy at 95% Specificity,0.7074125892059582,0.6892857142857142,0.23508809274767248,0.6446115107863344,0.7743859125959793,0.67416611229434,0.7406590661175764
tf_efficientnetv2_s.in1k,"(0.1, 1]",C4,F1 at 99% Specificity,0.30865452531558923,0,0.45463133991447163,0.1925964846260324,0.42832533872939477,0.2443599446368994,0.3729491059942791
tf_efficientnetv2_s.in1k,"(0.1, 1]",C4,F1 at 95% Specificity,0.4786564106319151,0.4594594594594595,0.4837726628410921,0.3599897026606873,0.6132053690179591,0.4102406245423932,0.547072196721437
tf_efficientnetv2_s.in1k,"(0.1, 1]",C5,AUROC,0.9962938497325412,0.999191775507565,0.005637875636426967,0.9946556519293235,0.9978141216507255,0.9954965337137405,0.9970911657513419
tf_efficientnetv2_s.in1k,"(0.1, 1]",C5,AUPRC,0.9953897433905478,0.9986491045701571,0.007234613213813216,0.9930991376221252,0.9972846190843497,0.9943666145779979,0.9964128722030976
tf_efficientnetv2_s.in1k,"(0.1, 1]",C5,Sensitivity,0.9682607598852785,0.972972972972973,0.02592669989048226,0.9615632790846046,0.9750402151497305,0.9645941708240088,0.9719273489465482
tf_efficientnetv2_s.in1k,"(0.1, 1]",C5,Specificity,0.9954612472393134,1,0.00817017497641776,0.9930950076709648,0.9975875499581534,0.9943058100134523,0.9966166844651745
tf_efficientnetv2_s.in1k,"(0.1, 1]",C5,F1,0.9798006989192257,0.9804577464788732,0.01596409277210239,0.9758646655743044,0.9837751665207519,0.9775430352682968,0.9820583625701547
tf_efficientnetv2_s.in1k,"(0.1, 1]",C5,Accuracy,0.9852098118038767,0.9856218215441517,0.011474700240056361,0.9819679645787748,0.9880802188911412,0.9835870441335113,0.9868325794742421
tf_efficientnetv2_s.in1k,"(0.1, 1]",C5,Sensitivity at 99% Specificity,0.16068273507747194,0,0.34741499896373274,0.07173024146905727,0.26065989343160395,0.11155083474683739,0.2098146354081065
tf_efficientnetv2_s.in1k,"(0.1, 1]",C5,Sensitivity at 95% Specificity,0.3574867262768418,0,0.46240003917166433,0.2391004850692431,0.49052057944118266,0.29209348561299997,0.42287996694068364
tf_efficientnetv2_s.in1k,"(0.1, 1]",C5,Accuracy at 99% Specificity,0.5672332594306279,0.495,0.16757827955822643,0.52252442002442,0.6195051519021914,0.5435341118595884,0.5909324070016673
tf_efficientnetv2_s.in1k,"(0.1, 1]",C5,Accuracy at 95% Specificity,0.6419890890613081,0.475,0.2252110895573216,0.5835550980952249,0.7062736330732554,0.6101394313364296,0.6738387467861867
tf_efficientnetv2_s.in1k,"(0.1, 1]",C5,F1 at 99% Specificity,0.15168679354937775,0,0.3513183009283309,0.07297782128873406,0.24697673887655516,0.10200288296110596,0.20137070413764954
tf_efficientnetv2_s.in1k,"(0.1, 1]",C5,F1 at 95% Specificity,0.3440034663056307,0,0.4635085016586057,0.22494232123292687,0.4732460001462068,0.2784534653735475,0.40955346723771396
tf_efficientnetv2_s.in1k,all,C1,AUROC,0.8811176767437253,0.880089854199438,0.01841310114927327,0.8761759066093439,0.8859407300148886,0.8785136710066603,0.8837216824807903
tf_efficientnetv2_s.in1k,all,C1,AUPRC,0.9528744994254624,0.9540788471729107,0.00982301436429853,0.9502398484347506,0.9557639679893424,0.9514853154117248,0.9542636834392001
tf_efficientnetv2_s.in1k,all,C1,Sensitivity,0.9076158455307625,0.9005524861878453,0.038337540917144294,0.896726998821433,0.9180382637218429,0.9021940984994565,0.9130375925620684
tf_efficientnetv2_s.in1k,all,C1,Specificity,0.5944177309941615,0.6119402985074627,0.1407151452676772,0.5556119435282574,0.6314364515452775,0.5745176043072766,0.6143178576810464
tf_efficientnetv2_s.in1k,all,C1,F1,0.8844591881203933,0.8837829348643891,0.016377108437062013,0.8797257769900335,0.8889492792076695,0.8821431152339785,0.886775261006808
tf_efficientnetv2_s.in1k,all,C1,Accuracy,0.8251324181086496,0.8259109311740891,0.026512855614902107,0.8181663655205333,0.8317745772106605,0.8213829341098662,0.828881902107433
tf_efficientnetv2_s.in1k,all,C1,Sensitivity at 99% Specificity,0.2956499610745494,0.2786885245901639,0.13893314864189119,0.25860388781816185,0.33188251186935164,0.27600184676729345,0.3152980753818053
tf_efficientnetv2_s.in1k,all,C1,Sensitivity at 95% Specificity,0.5052771125784602,0.495841006752609,0.10966209391501942,0.47365352470037764,0.5355928042546861,0.48976855052917495,0.5207856746277455
tf_efficientnetv2_s.in1k,all,C1,Accuracy at 99% Specificity,0.6376643151145653,0.6329781420765027,0.07470150937875113,0.6169467838107163,0.6596121801867326,0.6270999263452482,0.6482287038838824
tf_efficientnetv2_s.in1k,all,C1,Accuracy at 95% Specificity,0.7122623209142572,0.708526563982365,0.05581688731564703,0.6968773702024778,0.7273441346468985,0.7043686210091333,0.7201560208193811
tf_efficientnetv2_s.in1k,all,C1,F1 at 99% Specificity,0.4222267688829609,0.43254099262682955,0.19285913500006513,0.3662358491266216,0.4701739034512088,0.39495236844849735,0.44950116931742445
tf_efficientnetv2_s.in1k,all,C1,F1 at 95% Specificity,0.6573962111374737,0.6580836138031709,0.10940123600017787,0.6255759071485841,0.6881942826718886,0.6419245399682906,0.6728678823066568
tf_efficientnetv2_s.in1k,all,C2,AUROC,0.9012381391750586,0.9025363484639211,0.023637263810378714,0.8950790933820143,0.9077201919124159,0.8978953252692558,0.9045809530808614
tf_efficientnetv2_s.in1k,all,C2,AUPRC,0.9612340297860579,0.9621371457603167,0.01172675354329706,0.9578068422386129,0.9643544162323572,0.9595756163957041,0.9628924431764116
tf_efficientnetv2_s.in1k,all,C2,Sensitivity,0.9039130379359245,0.9060773480662984,0.029185366545857714,0.8960942850453565,0.9117497083657174,0.8997856038167262,0.9080404720551227
tf_efficientnetv2_s.in1k,all,C2,Specificity,0.6720052599148696,0.6791044776119404,0.10593539061052196,0.6421286155242563,0.6998978743735408,0.6570237333012005,0.6869867865285387
tf_efficientnetv2_s.in1k,all,C2,F1,0.894628676863292,0.8934418274793774,0.015042830753370501,0.8905064730468761,0.898885359128836,0.892501299336502,0.8967560543900819
tf_efficientnetv2_s.in1k,all,C2,Accuracy,0.8430024489923688,0.8424235993208828,0.023330446493664458,0.8370347401065158,0.8494509776812587,0.8397030256076128,0.8463018723771247
tf_efficientnetv2_s.in1k,all,C2,Sensitivity at 99% Specificity,0.3558381547107115,0.35911602209944754,0.14613115980680375,0.31360130680135145,0.3955747455032799,0.3351720879023023,0.3765042215191207
tf_efficientnetv2_s.in1k,all,C2,Sensitivity at 95% Specificity,0.5703761021167008,0.5808253739412508,0.127221998429451,0.5332100478410186,0.6047850437248011,0.552384194555587,0.5883680096778146
tf_efficientnetv2_s.in1k,all,C2,Accuracy at 99% Specificity,0.6677302094972745,0.6745580110497238,0.08161731594615687,0.6422049118687775,0.6894536853869231,0.65618777798372,0.679272641010829
tf_efficientnetv2_s.in1k,all,C2,Accuracy at 95% Specificity,0.7444800668813364,0.7507788243135125,0.06285067915772387,0.7254015282851891,0.7620191902161687,0.7355916385944151,0.7533684951682577
tf_efficientnetv2_s.in1k,all,C2,F1 at 99% Specificity,0.4903916500690244,0.5284552845528455,0.19663494474790447,0.43848842667411053,0.542158650072116,0.4625832694991273,0.5182000306389215
tf_efficientnetv2_s.in1k,all,C2,F1 at 95% Specificity,0.7119873917976923,0.7297771455666193,0.11366834450965725,0.6799340975055305,0.7423089759072931,0.6959122603558868,0.7280625232394978
tf_efficientnetv2_s.in1k,all,C3,AUROC,0.8931915933844956,0.8982295328980412,0.02436881845584701,0.8861594506726039,0.8995478965225131,0.8897453220285689,0.8966378647404223
tf_efficientnetv2_s.in1k,all,C3,AUPRC,0.9568833347777053,0.9582655540501162,0.013464719678190762,0.9528489550896337,0.9602708666468747,0.9549791358594604,0.9587875336959502
tf_efficientnetv2_s.in1k,all,C3,Sensitivity,0.9026089766527303,0.8994683207797962,0.030058255736800085,0.8945526653736987,0.9105693746121722,0.8983580973603041,0.9068598559451565
tf_efficientnetv2_s.in1k,all,C3,Specificity,0.6552554831964011,0.6793706293706294,0.10344515662304922,0.6236077252250825,0.6813308591701017,0.6406261288505887,0.6698848375422136
tf_efficientnetv2_s.in1k,all,C3,F1,0.8911699728046,0.890769156455794,0.014542942067607492,0.8870490509699421,0.8951508847728002,0.8891132902137183,0.8932266553954816
tf_efficientnetv2_s.in1k,all,C3,Accuracy,0.8374978738731672,0.8387096774193549,0.022267029286117138,0.8312962484180215,0.8438713354150826,0.8343488403921486,0.8406469073541858
tf_efficientnetv2_s.in1k,all,C3,Sensitivity at 99% Specificity,0.3142266180071815,0.26851128993514295,0.15358976598009366,0.2708968324427667,0.35609264081009606,0.29250574499810567,0.3359474910162573
tf_efficientnetv2_s.in1k,all,C3,Sensitivity at 95% Specificity,0.5259779987293316,0.543622773067037,0.1323922553494037,0.48956296566828056,0.5608554162414797,0.5072549064225027,0.5447010910361605
tf_efficientnetv2_s.in1k,all,C3,Accuracy at 99% Specificity,0.6437483856119537,0.6254347826086957,0.08562462921255568,0.620715958611268,0.6690492365524071,0.6316392344213974,0.65585753680251
tf_efficientnetv2_s.in1k,all,C3,Accuracy at 95% Specificity,0.7225041612725434,0.7318275315906472,0.06616445526145866,0.7036249720758734,0.7389965061237523,0.7131470942747651,0.7318612282703216
tf_efficientnetv2_s.in1k,all,C3,F1 at 99% Specificity,0.4314938084759509,0.41379310344827586,0.2117633834828894,0.37016509032209394,0.4868204825849541,0.40154594358239926,0.4614416733695026
tf_efficientnetv2_s.in1k,all,C3,F1 at 95% Specificity,0.6731368447504757,0.6993776517050387,0.12643518753745833,0.6378455557792383,0.7051262371000682,0.6552562090528098,0.6910174804481417
tf_efficientnetv2_s.in1k,all,C4,AUROC,0.9056054415788433,0.9082296016152287,0.02246105079255243,0.8991091032300775,0.9114426518545746,0.9024289693132455,0.9087819138444411
tf_efficientnetv2_s.in1k,all,C4,AUPRC,0.9626852640204308,0.9642198700010547,0.010886992195606572,0.9593251509025289,0.9653578124805122,0.961145610818783,0.9642249172220785
tf_efficientnetv2_s.in1k,all,C4,Sensitivity,0.9132749399819764,0.9116022099447514,0.024705837117279212,0.9062566442101567,0.9199759936904968,0.9097810069898727,0.91676887297408
tf_efficientnetv2_s.in1k,all,C4,Specificity,0.6790446507590309,0.6880122950819672,0.05632659162850585,0.6619962790493034,0.6939891114336709,0.6710788677787025,0.6870104337393592
tf_efficientnetv2_s.in1k,all,C4,F1,0.9006756663250057,0.8995999483804362,0.01528659244712884,0.8965757473595601,0.9050706324133847,0.8985138156888858,0.9028375169611257
tf_efficientnetv2_s.in1k,all,C4,Accuracy,0.8516550368360428,0.8511060370514316,0.022170580816091606,0.8463582551689093,0.8575280143466995,0.8485196432284623,0.8547904304436234
tf_efficientnetv2_s.in1k,all,C4,Sensitivity at 99% Specificity,0.35138935599997045,0.36413043478260865,0.14095349908191368,0.31242895273891225,0.3893247798118047,0.33145552099341186,0.37132319100652905
tf_efficientnetv2_s.in1k,all,C4,Sensitivity at 95% Specificity,0.5811221465185404,0.6021802411928949,0.10823078704032321,0.550111356294976,0.6095142097222565,0.5658160018286665,0.5964282912084143
tf_efficientnetv2_s.in1k,all,C4,Accuracy at 99% Specificity,0.66282863097345,0.6770652173913043,0.08251119165700392,0.6399949558832829,0.6840472267710095,0.65115978634456,0.6744974756023401
tf_efficientnetv2_s.in1k,all,C4,Accuracy at 95% Specificity,0.7495350802170743,0.76132104822689906,0.054256712295600334,0.733222217410072,0.7640350273306353,0.7418620223792529,0.7572081380548956
tf_efficientnetv2_s.in1k,all,C4,F1 at 99% Specificity,0.47791628727353674,0.5338412698412698,0.20592634423128195,0.4172850629493685,0.527999287469366,0.4487939043873578,0.5070386701597157
tf_efficientnetv2_s.in1k,all,C4,F1 at 95% Specificity,0.722863767622883,0.7466210045662101,0.09546668315605286,0.6976050907652873,0.746153040253673,0.7093627398154765,0.7363647954302894
tf_efficientnetv2_s.in1k,all,C5,AUROC,0.89806180903919,0.9014232291555168,0.025590217108124973,0.8904267725281332,0.9045550221902563,0.8944428058293518,0.9016808122490282
tf_efficientnetv2_s.in1k,all,C5,AUPRC,0.9604125480738305,0.9633752168899092,0.011741710820261599,0.9572226455803273,0.9634384577074387,0.9587520194050828,0.9620730767425781
tf_efficientnetv2_s.in1k,all,C5,Sensitivity,0.8996554166302455,0.9021739130434784,0.022819922235002718,0.893458114854726,0.9060903153455586,0.8964281922785415,0.9028826409819495
tf_efficientnetv2_s.in1k,all,C5,Specificity,0.6658467337933331,0.6817451205510907,0.11211094909341009,0.6343234184166198,0.6941083694777064,0.6499918513234911,0.6817016162631752
tf_efficientnetv2_s.in1k,all,C5,F1,0.8913053655966068,0.8918887330528285,0.01837153574645028,0.8861875403125268,0.8965701552802314,0.8887072380951816,0.893903493098032
tf_efficientnetv2_s.in1k,all,C5,Accuracy,0.8379837274989548,0.8404074702886248,0.02938605084007577,0.8297475105167162,0.8460985502306354,0.8338279123346928,0.8421395426632168
tf_efficientnetv2_s.in1k,all,C5,Sensitivity at 99% Specificity,0.37704728052998343,0.37463570127504553,0.1518783925493302,0.3355304597707611,0.41858975463756326,0.35556843227251467,0.3985261287874522
tf_efficientnetv2_s.in1k,all,C5,Sensitivity at 95% Specificity,0.566600354102531,0.5906620777103524,0.1110841900189766,0.5313124445394336,0.5949007631841503,0.5508906772935243,0.5823100309115377
tf_efficientnetv2_s.in1k,all,C5,Accuracy at 99% Specificity,0.6757258955173734,0.6823178506375227,0.0882336308895809,0.6532312901474437,0.6995876678154601,0.6632477757712267,0.68820401526352
tf_efficientnetv2_s.in1k,all,C5,Accuracy at 95% Specificity,0.7422995514396348,0.7522748354969672,0.05531012548886231,0.7268153101370759,0.7568985146201709,0.7344775184793441,0.7501215843999255
tf_efficientnetv2_s.in1k,all,C5,F1 at 99% Specificity,0.5045197784191391,0.5450645845382688,0.21085230348262912,0.4430316032732605,0.5593006040977044,0.4747007596948649,0.5343387971434133
tf_efficientnetv2_s.in1k,all,C5,F1 at 95% Specificity,0.7107370677036517,0.7362982770955748,0.0982202645533785,0.6829848978352241,0.7371427178197862,0.6968466246805256,0.7246275107267779
